filename,subject_id,dice,iou,precision,recall,tp,fp,fn,gt_area_px,pred_area_px,hd95,assd,categories
train_Subject_1_502.png,1,0.0,0.0,1.0,0.0,0,0,40,40,0,,,missed_positive;low_dice;low_iou
train_Subject_1_503.png,1,0.0,0.0,1.0,0.0,0,0,43,43,0,,,missed_positive;low_dice;low_iou
train_Subject_1_504.png,1,0.0,0.0,1.0,0.0,0,0,39,39,0,,,missed_positive;low_dice;low_iou
train_Subject_1_505.png,1,0.0,0.0,1.0,0.0,0,0,34,34,0,,,missed_positive;low_dice;low_iou
train_Subject_1_506.png,1,0.0,0.0,1.0,0.0,0,0,30,30,0,,,missed_positive;low_dice;low_iou
train_Subject_1_507.png,1,0.0,0.0,1.0,0.0,0,0,27,27,0,,,missed_positive;low_dice;low_iou
train_Subject_1_508.png,1,0.0,0.0,1.0,0.0,0,0,15,15,0,,,missed_positive;low_dice;low_iou
train_Subject_1_509.png,1,0.0,0.0,1.0,0.0,0,0,13,13,0,,,missed_positive;low_dice;low_iou
train_Subject_1_510.png,1,0.0,0.0,1.0,0.0,0,0,7,7,0,,,missed_positive;low_dice;low_iou
train_Subject_1_511.png,1,0.0,0.0,1.0,0.0,0,0,3,3,0,,,missed_positive;low_dice;low_iou
train_Subject_40_0.png,40,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_40_1.png,40,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_40_10.png,40,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_40_100.png,40,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_40_101.png,40,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_40_114.png,40,0.0,0.0,1.0,0.0,0,0,72,72,0,,,missed_positive;low_dice;low_iou
train_Subject_40_115.png,40,0.0,0.0,1.0,0.0,0,0,98,98,0,,,missed_positive;low_dice;low_iou
train_Subject_40_116.png,40,0.0,0.0,1.0,0.0,0,0,112,112,0,,,missed_positive;low_dice;low_iou
train_Subject_40_117.png,40,0.0,0.0,1.0,0.0,0,0,139,139,0,,,missed_positive;low_dice;low_iou
train_Subject_40_118.png,40,0.12820512819690993,0.06849315068024019,0.9999999989999999,0.06849315068024019,10,0,136,146,10,15.353377979808638,6.603243632541627,low_dice;low_iou
train_Subject_40_119.png,40,0.06622516555852813,0.03424657534012009,0.9999999980000001,0.03424657534012009,5,0,141,146,5,14.595543571299167,6.813029173495583,low_dice;low_iou
train_Subject_40_120.png,40,0.21818181816859503,0.12244897958350687,0.9999999994444444,0.12244897958350687,18,0,129,147,18,13.026796993628315,5.539883704104996,low_dice;low_iou
train_Subject_40_121.png,40,0.0,0.0,1.0,0.0,0,0,136,136,0,,,missed_positive;low_dice;low_iou
train_Subject_40_122.png,40,0.22085889569197184,0.12413793102592152,0.9999999994444444,0.12413793102592152,18,0,127,145,18,10.686098216831844,4.240099147597075,low_dice;low_iou
train_Subject_40_123.png,40,0.4329896906993304,0.2763157894555055,0.9999999997619048,0.2763157894555055,42,0,110,152,42,7.96145451934179,2.837079039528012,low_dice;low_iou
train_Subject_40_124.png,40,0.2814070351617383,0.16374269004890393,0.9999999996428571,0.16374269004890393,28,0,143,171,28,6.469918594876107,3.4443774387340613,low_dice;low_iou
train_Subject_40_125.png,40,0.5120772946612523,0.34415584413349637,0.9999999998113207,0.34415584413349637,53,0,101,154,53,5.0,2.4805077923479906,low_iou
train_Subject_40_126.png,40,0.6236559139449647,0.4531249999645996,0.9999999998275861,0.4531249999645996,58,0,70,128,58,3.605551275463989,1.6283301665898715,
train_Subject_40_127.png,40,0.6549707601956157,0.48695652169678644,0.9999999998214285,0.48695652169678644,56,0,59,115,56,2.23606797749979,1.4388556084626498,
train_Subject_40_128.png,40,0.4771573603818702,0.31333333331244445,0.999999999787234,0.31333333331244445,47,0,103,150,47,5.0,2.651573764335715,low_dice;low_iou
train_Subject_40_129.png,40,0.4351851851650377,0.2781065088592836,0.999999999787234,0.2781065088592836,47,0,122,169,47,6.69604989415154,3.0960381829999513,low_dice;low_iou
train_Subject_40_130.png,40,0.5970149253285809,0.4255319148483477,0.99999999975,0.4255319148483477,40,0,54,94,40,3.0,1.4545956881533355,
train_Subject_40_131.png,40,0.43999999995600003,0.28205128201512164,0.9999999995454545,0.28205128201512164,22,0,56,78,22,4.0,1.7672036749371773,low_dice;low_iou
train_Subject_40_132.png,40,0.5416666666102431,0.3714285713755102,0.9999999996153845,0.3714285713755102,26,0,44,70,26,2.991421356237309,1.3380764408153452,
train_Subject_40_133.png,40,0.6511627906219578,0.48275862060642094,0.9999999996428571,0.48275862060642094,28,0,30,58,28,3.0,0.9689321429938241,
train_Subject_40_134.png,40,0.5599999999253333,0.38888888881687245,0.9999999995238095,0.38888888881687245,21,0,33,54,21,2.591483465847627,1.2959310427776163,
train_Subject_40_135.png,40,0.4444444443738977,0.2857142856559767,0.9999999992857143,0.2857142856559767,14,0,35,49,14,3.1460498941515413,1.5776364777827339,low_dice;low_iou
train_Subject_40_136.png,40,0.25806451608740893,0.1481481481207133,0.9999999987499999,0.1481481481207133,8,0,46,54,8,4.0,2.2897395091530597,low_dice;low_iou
train_Subject_40_137.png,40,0.0,0.0,1.0,0.0,0,0,40,40,0,,,missed_positive;low_dice;low_iou
train_Subject_40_138.png,40,0.0,0.0,1.0,0.0,0,0,43,43,0,,,missed_positive;low_dice;low_iou
train_Subject_40_139.png,40,0.0,0.0,1.0,0.0,0,0,15,15,0,,,missed_positive;low_dice;low_iou
train_Subject_40_140.png,40,0.0,0.0,1.0,0.0,0,0,22,22,0,,,missed_positive;low_dice;low_iou
train_Subject_40_141.png,40,0.0,0.0,1.0,0.0,0,0,12,12,0,,,missed_positive;low_dice;low_iou
train_Subject_40_142.png,40,0.0,0.0,1.0,0.0,0,0,7,7,0,,,missed_positive;low_dice;low_iou
train_Subject_47_0.png,47,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_47_1.png,47,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_47_10.png,47,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_47_100.png,47,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_47_101.png,47,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_47_119.png,47,0.0,0.0,1.0,0.0,0,0,2,2,0,,,missed_positive;low_dice;low_iou
train_Subject_47_120.png,47,0.0,0.0,1.0,0.0,0,0,7,7,0,,,missed_positive;low_dice;low_iou
train_Subject_47_121.png,47,0.0,0.0,1.0,0.0,0,0,20,20,0,,,missed_positive;low_dice;low_iou
train_Subject_47_122.png,47,0.0,0.0,1.0,0.0,0,0,23,23,0,,,missed_positive;low_dice;low_iou
train_Subject_47_123.png,47,0.0,0.0,1.0,0.0,0,0,25,25,0,,,missed_positive;low_dice;low_iou
train_Subject_47_124.png,47,0.0,0.0,1.0,0.0,0,0,26,26,0,,,missed_positive;low_dice;low_iou
train_Subject_47_125.png,47,0.0,0.0,1.0,0.0,0,0,26,26,0,,,missed_positive;low_dice;low_iou
train_Subject_47_126.png,47,0.0,0.0,1.0,0.0,0,0,31,31,0,,,missed_positive;low_dice;low_iou
train_Subject_47_127.png,47,0.0,0.0,1.0,0.0,0,0,24,24,0,,,missed_positive;low_dice;low_iou
train_Subject_47_128.png,47,0.0,0.0,1.0,0.0,0,0,24,24,0,,,missed_positive;low_dice;low_iou
train_Subject_47_129.png,47,0.0,0.0,1.0,0.0,0,0,17,17,0,,,missed_positive;low_dice;low_iou
train_Subject_47_130.png,47,0.0,0.0,1.0,0.0,0,0,9,9,0,,,missed_positive;low_dice;low_iou
train_Subject_47_131.png,47,0.0,0.0,1.0,0.0,0,0,6,6,0,,,missed_positive;low_dice;low_iou
train_Subject_47_132.png,47,0.0,0.0,1.0,0.0,0,0,3,3,0,,,missed_positive;low_dice;low_iou
train_Subject_7_0.png,7,0.0,0.0,0.0,1.0,0,8,0,0,8,,,false_alarm_on_empty
train_Subject_7_1.png,7,0.0,0.0,0.0,1.0,0,27,0,0,27,,,false_alarm_on_empty
train_Subject_7_10.png,7,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_7_11.png,7,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_7_12.png,7,1.0,1.0,1.0,1.0,0,0,0,0,0,,,correct_empty
train_Subject_7_16.png,7,0.0,0.0,1.0,0.0,0,0,10,10,0,,,missed_positive;low_dice;low_iou
train_Subject_7_17.png,7,0.0,0.0,1.0,0.0,0,0,32,32,0,,,missed_positive;low_dice;low_iou
train_Subject_7_18.png,7,0.09302325579232017,0.048780487792980366,0.999999995,0.048780487792980366,2,0,39,41,2,5.32842712474619,2.810489242031476,low_dice;low_iou
train_Subject_7_19.png,7,0.0,0.0,1.0,0.0,0,0,52,52,0,,,missed_positive;low_dice;low_iou
train_Subject_7_20.png,7,0.079999999984,0.04166666665798611,0.999999995,0.04166666665798611,2,0,46,48,2,3.605551275463989,2.300489144477508,low_dice;low_iou
train_Subject_7_21.png,7,0.0,0.0,1.0,0.0,0,0,43,43,0,,,missed_positive;low_dice;low_iou
